alphas.0	alphas.1	alphau.0	alphau.1	q
1.124984	0.375266	10.977670	0.169475	0.482584
1.124974	0.375265	10.977670	0.169476	0.508544
1.124976	0.375265	10.977670	0.169475	0.584125
1.124978	0.375266	10.977670	0.169476	0.487125
1.124983	0.375265	10.977670	0.169476	0.476829
1.124981	0.375264	11.941639	0.169476	0.512962
1.124979	0.375264	11.941639	0.169476	0.502730
1.124973	0.375264	9.642195	0.169476	0.590836
1.124963	0.375265	11.732980	0.169476	0.523290
1.124960	0.375266	12.201438	0.169476	0.541169
1.124961	0.375266	12.017369	0.169476	0.476414
1.124961	0.375265	12.017369	0.169476	0.490799
1.124952	0.375265	10.782311	0.169476	0.486565
1.124950	0.375265	10.621404	0.169475	0.557368
1.124953	0.375266	13.876803	0.169476	0.525024
1.124955	0.375266	13.876803	0.169476	0.542565
1.124956	0.375266	12.135151	0.169476	0.540950
1.124953	0.375267	12.129013	0.169476	0.515030
1.124954	0.375267	12.400630	0.169476	0.456601
1.124953	0.375266	14.738371	0.169476	0.530086
1.124954	0.375266	14.738371	0.169476	0.485795
1.124950	0.375265	12.692420	0.169476	0.550487
1.124946	0.375265	9.994805	0.169476	0.508236
1.124943	0.375265	10.332256	0.169476	0.480773
1.124944	0.375266	14.652522	0.169477	0.515043
1.124946	0.375267	14.652522	0.169477	0.520609
1.124946	0.375267	10.060065	0.169477	0.453832
1.124945	0.375266	12.662322	0.169477	0.455613
1.124940	0.375267	12.772544	0.169477	0.532930
1.124936	0.375265	15.332712	0.169477	0.496080
1.124927	0.375266	12.508432	0.169477	0.561016
1.124925	0.375265	15.829290	0.169477	0.513762
1.124924	0.375265	15.829290	0.169477	0.562074
1.124924	0.375265	9.611341	0.169477	0.586844
1.124923	0.375266	11.759145	0.169477	0.518423
1.124921	0.375266	9.546290	0.169477	0.463049
1.124929	0.375266	9.546290	0.169477	0.574206
1.124932	0.375266	10.749250	0.169477	0.470129
1.124935	0.375265	10.749250	0.169477	0.503166
1.124932	0.375265	11.940380	0.169477	0.440190
1.124931	0.375265	11.870391	0.169477	0.501814
1.124931	0.375265	12.053178	0.169477	0.505094
1.124935	0.375264	12.053178	0.169477	0.491901
1.124925	0.375265	12.053178	0.169477	0.557141
1.124927	0.375264	12.053178	0.169477	0.539015
1.124931	0.375264	12.212850	0.169477	0.465570
1.124926	0.375264	12.212850	0.169477	0.530655
1.124925	0.375264	15.636929	0.169477	0.498225
1.124934	0.375264	14.796648	0.169477	0.541460
1.124937	0.375264	9.987485	0.169477	0.545067
1.124945	0.375264	9.987485	0.169477	0.544166
1.124947	0.375265	11.090882	0.169477	0.555894
1.124944	0.375265	11.090882	0.169477	0.494854
1.124949	0.375265	11.090882	0.169478	0.518560
1.124946	0.375265	11.090882	0.169477	0.550136
1.124949	0.375265	13.061025	0.169477	0.486406
1.124951	0.375265	10.972956	0.169477	0.545301
1.124956	0.375265	10.972956	0.169477	0.534487
1.124950	0.375266	10.972956	0.169476	0.486310
1.124950	0.375266	10.370600	0.169477	0.495594
1.124954	0.375265	9.280490	0.169476	0.548688
1.124961	0.375264	9.280490	0.169476	0.521611
1.124961	0.375264	9.280490	0.169476	0.518278
1.124965	0.375265	11.726270	0.169476	0.480254
1.124970	0.375264	11.726270	0.169475	0.452133
1.124966	0.375264	11.338290	0.169475	0.505877
1.124963	0.375264	11.338290	0.169475	0.472727
1.124964	0.375264	9.450496	0.169475	0.492142
1.124959	0.375264	9.450496	0.169475	0.488948
1.124965	0.375264	10.008855	0.169475	0.525621
1.124963	0.375265	14.047125	0.169475	0.484561
1.124964	0.375265	14.047125	0.169476	0.500786
1.124968	0.375265	14.047125	0.169476	0.499459
1.124966	0.375266	13.821568	0.169476	0.495289
1.124975	0.375266	15.204961	0.169475	0.502944
1.124970	0.375266	13.708170	0.169475	0.474969
1.124967	0.375266	16.312316	0.169475	0.451140
1.124971	0.375266	16.312316	0.169475	0.513099
1.124977	0.375266	16.805826	0.169475	0.525838
1.124974	0.375266	16.805826	0.169475	0.532157
1.124971	0.375266	13.764835	0.169475	0.454072
1.124975	0.375264	9.566311	0.169475	0.455309
1.124974	0.375264	12.833489	0.169475	0.521875
1.124973	0.375265	12.833489	0.169475	0.589610
1.124961	0.375267	11.064779	0.169475	0.534943
1.124961	0.375267	11.064779	0.169475	0.561959
1.124953	0.375267	11.064779	0.169475	0.517261
1.124952	0.375267	11.064779	0.169475	0.535937
1.124949	0.375267	11.492621	0.169475	0.561009
1.124948	0.375266	15.214626	0.169475	0.522061
1.124946	0.375265	15.481351	0.169475	0.562069
1.124939	0.375267	15.481351	0.169475	0.493848
1.124937	0.375265	16.558740	0.169474	0.515290
1.124934	0.375265	16.558740	0.169474	0.546129
1.124938	0.375265	15.485754	0.169475	0.496036
1.124930	0.375265	15.485754	0.169474	0.554940
1.124935	0.375266	17.560718	0.169474	0.545633
1.124932	0.375265	15.590416	0.169474	0.554248
1.124930	0.375266	15.590416	0.169475	0.485356
1.124935	0.375266	15.590416	0.169475	0.564106
1.124937	0.375266	16.095816	0.169475	0.504606
1.124942	0.375266	10.372023	0.169475	0.520561
1.124942	0.375266	10.372023	0.169475	0.575294
1.124943	0.375266	10.372023	0.169475	0.456436
1.124945	0.375267	11.407056	0.169475	0.535876
1.124944	0.375267	14.454442	0.169475	0.551439
1.124943	0.375267	14.454442	0.169475	0.525624
1.124947	0.375267	12.585115	0.169475	0.545348
1.124943	0.375267	13.750847	0.169475	0.509355
1.124938	0.375266	12.686592	0.169475	0.547137
1.124945	0.375267	12.686592	0.169475	0.537490
1.124947	0.375266	14.370631	0.169475	0.509539
1.124953	0.375266	14.370631	0.169475	0.499628
1.124951	0.375267	14.370631	0.169476	0.508189
1.124942	0.375267	14.370631	0.169476	0.586465
1.124947	0.375267	12.487179	0.169475	0.499980
1.124953	0.375267	13.095316	0.169475	0.435164
1.124956	0.375268	13.095316	0.169475	0.463581
1.124959	0.375269	12.313625	0.169475	0.527132
1.124968	0.375267	12.313625	0.169475	0.535049
1.124959	0.375267	14.076577	0.169475	0.552158
1.124960	0.375266	14.076577	0.169475	0.465913
1.124960	0.375266	14.076577	0.169475	0.507548
1.124960	0.375265	14.093068	0.169475	0.475571
1.124963	0.375265	14.093068	0.169475	0.504531
1.124966	0.375265	13.721658	0.169476	0.520673
1.124965	0.375264	14.370508	0.169476	0.539637
1.124977	0.375264	10.531286	0.169476	0.519034
1.124978	0.375263	11.748374	0.169476	0.509606
1.124964	0.375263	11.664841	0.169475	0.496215
1.124966	0.375264	11.423766	0.169475	0.554404
1.124974	0.375263	11.423766	0.169475	0.550073
1.124978	0.375263	11.423766	0.169476	0.502532
1.124974	0.375264	12.812028	0.169475	0.535190
1.124968	0.375264	13.013354	0.169475	0.502552
1.124965	0.375264	14.072154	0.169475	0.553383
1.124961	0.375264	12.598638	0.169475	0.479766
1.124959	0.375264	12.598638	0.169475	0.562548
1.124958	0.375264	10.865348	0.169476	0.498205
1.124962	0.375264	11.144292	0.169476	0.529339
1.124965	0.375265	11.144292	0.169476	0.588340
1.124963	0.375265	13.195134	0.169476	0.539534
1.124966	0.375265	13.195134	0.169476	0.559396
1.124965	0.375265	13.195134	0.169476	0.497847
1.124969	0.375265	13.195134	0.169476	0.565459
1.124964	0.375266	12.564921	0.169476	0.532350
1.124967	0.375266	12.564921	0.169476	0.451474
1.124965	0.375266	15.191966	0.169476	0.499348
1.124962	0.375266	12.026397	0.169475	0.515733
1.124963	0.375266	12.026397	0.169476	0.570542
1.124964	0.375267	12.026397	0.169475	0.505502
1.124958	0.375266	10.608435	0.169475	0.605401
1.124960	0.375265	9.863685	0.169475	0.541629
1.124968	0.375264	9.863685	0.169475	0.570541
1.124963	0.375264	11.291379	0.169475	0.555372
1.124969	0.375263	11.363034	0.169475	0.529812
1.124961	0.375263	11.363034	0.169475	0.495351
1.124965	0.375265	11.363034	0.169475	0.552528
1.124974	0.375265	13.724226	0.169475	0.495304
1.124972	0.375266	13.332733	0.169475	0.561902
1.124972	0.375265	10.942876	0.169475	0.496560
1.124970	0.375266	10.942876	0.169475	0.559346
1.124963	0.375265	10.083473	0.169475	0.554107
1.124961	0.375265	10.083473	0.169475	0.510176
1.124957	0.375266	7.576700	0.169475	0.545564
1.124964	0.375266	7.576700	0.169475	0.542328
1.124965	0.375266	7.576700	0.169475	0.511487
1.124964	0.375266	7.576700	0.169475	0.485224
1.124967	0.375266	7.576700	0.169475	0.543335
1.124964	0.375266	7.576700	0.169475	0.490502
1.124964	0.375266	9.050950	0.169476	0.511857
1.124972	0.375266	10.124844	0.169476	0.528538
1.124973	0.375267	11.834259	0.169476	0.473109
1.124976	0.375267	11.834259	0.169476	0.514668
1.124970	0.375268	11.834259	0.169476	0.495013
1.124966	0.375269	13.208582	0.169476	0.486133
1.124957	0.375270	14.005648	0.169476	0.484591
1.124960	0.375270	14.963993	0.169477	0.512293
1.124961	0.375271	14.963993	0.169476	0.540191
1.124967	0.375271	8.628976	0.169476	0.561089
1.124969	0.375271	10.706437	0.169476	0.584374
1.124972	0.375271	15.273773	0.169476	0.602347
1.124970	0.375271	16.636435	0.169476	0.513696
1.124970	0.375272	16.636435	0.169477	0.561517
1.124969	0.375273	15.847324	0.169476	0.542494
1.124971	0.375271	11.245162	0.169476	0.527468
1.124969	0.375270	11.245162	0.169476	0.522987
1.124962	0.375269	11.200946	0.169476	0.473016
1.124964	0.375270	10.882297	0.169476	0.521964
1.124969	0.375270	10.882297	0.169476	0.539906
1.124960	0.375270	14.039689	0.169477	0.500615
1.124959	0.375271	10.119490	0.169476	0.517515
1.124956	0.375271	11.562218	0.169477	0.527805
1.124949	0.375270	9.698002	0.169477	0.548030
1.124945	0.375271	9.698002	0.169477	0.565832
1.124951	0.375271	9.698002	0.169477	0.497134
1.124948	0.375271	9.698002	0.169476	0.481206
1.124948	0.375270	12.217844	0.169477	0.523236
1.124956	0.375269	12.527895	0.169477	0.541274
1.124962	0.375270	12.879648	0.169477	0.525323
1.124959	0.375271	10.782160	0.169477	0.572567
1.124955	0.375271	10.782160	0.169476	0.524265
1.124953	0.375271	14.071110	0.169477	0.502972
1.124945	0.375272	14.071110	0.169477	0.549620
1.124940	0.375272	14.732265	0.169477	0.417448
1.124947	0.375272	13.298417	0.169477	0.470797
1.124945	0.375272	13.298417	0.169477	0.464292
1.124949	0.375272	14.507430	0.169477	0.538748
1.124949	0.375273	11.217338	0.169477	0.553412
1.124948	0.375274	10.814396	0.169477	0.522660
1.124950	0.375274	10.816644	0.169478	0.506323
1.124952	0.375275	10.620440	0.169478	0.521475
1.124958	0.375275	10.620440	0.169478	0.511101
1.124954	0.375274	13.796441	0.169478	0.485376
1.124947	0.375274	10.895801	0.169478	0.572344
1.124946	0.375274	10.527884	0.169478	0.489188
1.124945	0.375275	10.527884	0.169479	0.507795
1.124939	0.375275	10.787407	0.169478	0.459874
1.124935	0.375275	10.787407	0.169479	0.602054
1.124932	0.375276	10.787407	0.169479	0.510563
1.124935	0.375275	10.183685	0.169478	0.543086
1.124935	0.375275	10.183685	0.169478	0.490750
1.124942	0.375276	10.183685	0.169478	0.547086
1.124937	0.375276	10.947071	0.169479	0.510737
1.124930	0.375277	10.338089	0.169478	0.494712
1.124923	0.375276	10.563836	0.169478	0.554962
1.124920	0.375277	10.563836	0.169478	0.557157
1.124921	0.375277	14.281223	0.169478	0.521253
1.124927	0.375277	11.658366	0.169478	0.517801
1.124927	0.375277	11.658366	0.169478	0.489234
1.124924	0.375277	12.911573	0.169478	0.477977
1.124918	0.375277	12.911573	0.169478	0.602834
1.124926	0.375276	12.911573	0.169478	0.518403
1.124928	0.375277	12.911573	0.169479	0.502019
1.124921	0.375277	12.911573	0.169479	0.510252
1.124910	0.375277	14.208554	0.169479	0.476750
1.124907	0.375277	14.208554	0.169479	0.487018
1.124913	0.375276	13.962907	0.169479	0.572976
1.124916	0.375276	13.145949	0.169479	0.542631
1.124923	0.375277	11.481069	0.169479	0.546612
1.124925	0.375277	11.481069	0.169479	0.516638
1.124925	0.375277	11.481069	0.169479	0.551489
1.124920	0.375278	14.189717	0.169479	0.530554
1.124917	0.375278	12.808371	0.169479	0.518796
1.124921	0.375277	9.954367	0.169479	0.543117
1.124927	0.375277	13.409158	0.169479	0.564562
1.124924	0.375278	12.880043	0.169479	0.531933
1.124922	0.375278	12.880043	0.169479	0.521423
1.124921	0.375278	11.575908	0.169479	0.570009
1.124924	0.375278	10.344542	0.169479	0.494101
1.124929	0.375278	9.528888	0.169479	0.467727
1.124936	0.375277	9.409302	0.169479	0.519697
1.124937	0.375277	9.584547	0.169480	0.457234
1.124935	0.375277	14.904841	0.169480	0.586658
1.124933	0.375278	14.904841	0.169480	0.557573
1.124931	0.375279	10.444524	0.169480	0.446248
1.124938	0.375277	10.444524	0.169479	0.493261
1.124932	0.375278	9.198096	0.169479	0.534773
1.124925	0.375277	7.997222	0.169479	0.513663
1.124933	0.375277	7.997222	0.169479	0.495254
1.124924	0.375277	7.997222	0.169480	0.507471
1.124920	0.375277	10.669056	0.169479	0.470140
1.124922	0.375277	10.669056	0.169480	0.536797
1.124908	0.375277	10.669056	0.169480	0.533988
1.124913	0.375278	10.669056	0.169480	0.554758
1.124915	0.375277	10.673203	0.169480	0.549703
1.124915	0.375278	13.418136	0.169480	0.439134
1.124915	0.375279	12.571510	0.169480	0.531465
1.124916	0.375278	11.759056	0.169480	0.522176
1.124922	0.375278	13.986911	0.169480	0.573056
1.124923	0.375278	13.986911	0.169480	0.468775
1.124927	0.375277	13.986911	0.169480	0.489325
1.124922	0.375276	12.085842	0.169480	0.563055
1.124926	0.375276	13.654013	0.169480	0.525399
1.124929	0.375275	16.399569	0.169480	0.535921
1.124922	0.375275	16.399569	0.169480	0.476568
1.124921	0.375276	16.399569	0.169480	0.486801
1.124913	0.375275	16.399569	0.169481	0.535545
1.124909	0.375275	16.399569	0.169480	0.504404
1.124910	0.375275	16.757832	0.169480	0.511506
1.124913	0.375274	16.757832	0.169480	0.549581
1.124914	0.375274	16.757832	0.169481	0.550497
1.124915	0.375274	16.757832	0.169481	0.494091
1.124913	0.375274	16.890387	0.169481	0.511395
1.124913	0.375273	15.587025	0.169481	0.491214
1.124917	0.375274	11.358908	0.169481	0.549498
1.124908	0.375274	14.120283	0.169481	0.538933
1.124911	0.375274	14.120283	0.169482	0.546251
1.124899	0.375274	14.120283	0.169482	0.557599
1.124899	0.375273	14.120283	0.169482	0.497960
1.124898	0.375272	14.120283	0.169482	0.568322
1.124896	0.375273	14.599556	0.169482	0.522131
1.124895	0.375272	10.397972	0.169482	0.529283
1.124889	0.375273	15.450193	0.169482	0.559659
1.124881	0.375272	11.979191	0.169482	0.565882
1.124881	0.375271	11.855422	0.169482	0.470568
1.124882	0.375270	11.855422	0.169482	0.584079
1.124881	0.375271	13.432774	0.169482	0.503048
1.124885	0.375272	13.432774	0.169482	0.556516
1.124884	0.375272	17.700629	0.169482	0.537180
1.124885	0.375272	17.700629	0.169482	0.573771
1.124877	0.375272	16.677163	0.169482	0.484048
1.124876	0.375271	13.195351	0.169482	0.519744
1.124881	0.375272	10.512790	0.169482	0.538518
1.124882	0.375270	9.442663	0.169482	0.490976
1.124878	0.375271	9.505939	0.169482	0.545106
1.124881	0.375270	9.369316	0.169482	0.542990
1.124888	0.375270	11.170947	0.169482	0.571125
1.124894	0.375270	10.502086	0.169482	0.544398
1.124901	0.375270	9.233875	0.169483	0.519886
1.124900	0.375271	13.225063	0.169483	0.569205
1.124902	0.375271	11.596887	0.169483	0.520815
1.124898	0.375270	11.596887	0.169483	0.538689
1.124902	0.375270	10.357105	0.169483	0.557875
1.124903	0.375270	10.357105	0.169483	0.550980
1.124898	0.375270	10.357105	0.169483	0.565119
1.124892	0.375269	10.357105	0.169483	0.524599
1.124896	0.375270	10.357105	0.169483	0.541023
1.124900	0.375270	10.357105	0.169483	0.502543
1.124906	0.375271	10.357105	0.169483	0.502561
1.124913	0.375271	10.357105	0.169483	0.492714
1.124906	0.375271	11.148030	0.169483	0.535120
1.124903	0.375271	12.316732	0.169483	0.560263
1.124909	0.375272	12.316732	0.169483	0.514834
1.124905	0.375271	10.995657	0.169483	0.519806
1.124900	0.375271	11.129083	0.169483	0.490547
1.124890	0.375272	12.403195	0.169483	0.575962
1.124881	0.375273	12.403195	0.169483	0.556616
1.124873	0.375273	14.856624	0.169482	0.558231
1.124868	0.375272	17.198288	0.169482	0.456486
1.124873	0.375273	10.784512	0.169482	0.499100
1.124876	0.375272	14.991561	0.169482	0.500974
1.124871	0.375273	15.837489	0.169482	0.495693
1.124872	0.375272	15.477938	0.169482	0.535887
1.124862	0.375272	15.149046	0.169483	0.489232
1.124855	0.375272	12.486683	0.169483	0.461317
1.124863	0.375271	12.486683	0.169483	0.543925
1.124864	0.375271	12.486683	0.169483	0.489224
1.124865	0.375270	11.992576	0.169482	0.505491
1.124871	0.375269	12.539609	0.169483	0.515024
1.124874	0.375269	12.539609	0.169483	0.515628
1.124874	0.375269	14.194166	0.169483	0.541662
1.124870	0.375270	15.221776	0.169483	0.524085
1.124870	0.375269	15.221776	0.169483	0.509842
1.124872	0.375270	15.594287	0.169483	0.521855
1.124866	0.375269	15.594287	0.169483	0.467243
1.124862	0.375268	12.556368	0.169483	0.520280
1.124855	0.375268	12.556368	0.169483	0.561731
1.124851	0.375268	12.556368	0.169483	0.550861
1.124844	0.375269	16.157087	0.169483	0.471732
1.124844	0.375270	11.618721	0.169483	0.529971
1.124849	0.375270	12.839058	0.169483	0.540854
1.124843	0.375270	17.967484	0.169483	0.554500
1.124836	0.375270	14.007276	0.169483	0.468225
1.124844	0.375271	13.375663	0.169483	0.542657
1.124846	0.375272	12.971805	0.169483	0.474702
1.124844	0.375272	12.971805	0.169483	0.475968
1.124835	0.375273	16.200651	0.169483	0.505860
1.124839	0.375273	13.479551	0.169483	0.585221
1.124841	0.375274	13.479551	0.169483	0.531509
1.124851	0.375274	10.626888	0.169482	0.532219
1.124852	0.375275	10.626888	0.169482	0.544765
1.124849	0.375275	11.304336	0.169482	0.573990
1.124844	0.375274	11.304336	0.169482	0.558034
1.124844	0.375273	11.304336	0.169482	0.576700
1.124848	0.375273	11.304336	0.169482	0.499727
1.124849	0.375272	11.304336	0.169482	0.508084
1.124850	0.375272	11.304336	0.169482	0.500243
1.124839	0.375272	11.576648	0.169482	0.511838
1.124838	0.375272	11.576648	0.169482	0.494149
1.124840	0.375271	10.982517	0.169482	0.442477
1.124839	0.375270	10.336230	0.169482	0.608849
1.124840	0.375269	12.465278	0.169482	0.557890
1.124837	0.375270	12.487865	0.169482	0.595755
1.124837	0.375270	12.487865	0.169482	0.527335
1.124838	0.375270	12.487865	0.169482	0.460392
1.124837	0.375270	12.487865	0.169482	0.504519
1.124845	0.375270	12.487865	0.169482	0.483255
1.124854	0.375270	12.487865	0.169481	0.531760
1.124848	0.375270	11.049745	0.169482	0.515766
1.124847	0.375270	12.735696	0.169482	0.491491
1.124844	0.375269	11.466688	0.169482	0.578620
1.124834	0.375269	11.466688	0.169481	0.577324
1.124828	0.375268	14.331351	0.169482	0.567960
1.124834	0.375268	14.331351	0.169482	0.475698
1.124836	0.375269	14.331351	0.169482	0.495180
1.124837	0.375270	13.058994	0.169481	0.467348
1.124838	0.375269	14.185143	0.169481	0.473032
1.124835	0.375269	14.185143	0.169481	0.539807
1.124844	0.375268	14.185143	0.169481	0.464165
1.124849	0.375267	13.225838	0.169481	0.460064
1.124844	0.375267	14.978511	0.169481	0.541357
1.124847	0.375267	14.978511	0.169481	0.552949
1.124853	0.375266	10.124912	0.169481	0.512892
1.124858	0.375266	15.837149	0.169481	0.579479
1.124856	0.375265	13.023296	0.169481	0.528970
1.124855	0.375265	13.023296	0.169481	0.494091
1.124852	0.375265	13.023296	0.169481	0.546405
1.124852	0.375265	10.645846	0.169480	0.569707
1.124842	0.375266	11.725948	0.169481	0.523991
1.124841	0.375265	11.725948	0.169480	0.448715
1.124838	0.375265	15.729166	0.169481	0.536663
1.124832	0.375265	15.729166	0.169481	0.462857
1.124841	0.375266	15.305957	0.169481	0.553490
1.124839	0.375267	16.556876	0.169480	0.583784
1.124846	0.375267	15.495082	0.169481	0.444119
1.124846	0.375267	15.495082	0.169480	0.526550
1.124838	0.375266	15.495082	0.169480	0.511092
1.124842	0.375267	15.495082	0.169480	0.583174
1.124837	0.375266	10.601262	0.169480	0.518090
1.124839	0.375265	13.944294	0.169480	0.592230
1.124838	0.375265	10.896612	0.169480	0.593453
1.124845	0.375265	10.971645	0.169480	0.500384
